"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1485429331744948227","x1513303684675158016",2022-04-10 23:51:28,"loq_mb","Miliki #PerformaEkstra handal dari #OPPOA96 untuk keseharian yang lebih ekstra dengan memori ROM 256GB ekstra besar &amp; RAM 8GB + 5GB. <U+0001F5C2><U+26A1><U+FE0F>

Dapatkan penawaran eksklusif dengan pre-order OPPO A96 untuk miliki total keuntungan Rp1.359.000 terbatas dari 7 - 15 April 2022!","Twitter for Android",144,,,,FALSE,TRUE,0,141,,,"PerformaEkstra OPPOA96",,,,,,,,,,,,,"x1220746218","OPPOIndonesia","in",,,,,,,,,,,,,,,,"x1511992184752545798","Miliki #PerformaEkstra handal dari #OPPOA96 untuk keseharian yang lebih ekstra dengan memori ROM 256GB ekstra besar &amp; RAM 8GB + 5GB. <U+0001F5C2><U+26A1><U+FE0F>

Dapatkan penawaran eksklusif dengan pre-order OPPO A96 untuk miliki total keuntungan Rp1.359.000 terbatas dari 7 - 15 April 2022!",2022-04-07 09:00:02,"Twitter for Advertisers",1199,141,"x1220746218","OPPOIndonesia","OPPO Indonesia",823377,50,33356,"Indonesia","OPPO adalah merek perangkat pintar global terkemuka. Misi kami membuat para pengguna menikmati keindahan teknologi terkini.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/loq_mb/status/1513303684675158016","Loq MB","","",,FALSE,23,33,0,84,3011,2022-01-24 01:49:16,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1486708111125610509/PBleTXOo_normal.jpg"
"x1435831717512683524","x1513302284565766146",2022-04-10 23:45:55,"bang_shubur","@ShopeeID di bulan Ramadan ini punya hp OPPO A16 #KetupatShopee","Twitter for Android",53,"x1510913924115632135","x2983890506","ShopeeID",FALSE,FALSE,0,0,,,"KetupatShopee",,,,,,,,,,,,,"x2983890506","ShopeeID","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/bang_shubur/status/1513302284565766146","Bang Shubur","","Suka musik dan sepak bola",,FALSE,12,11,0,2638,5333,2021-09-09 05:06:07,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1448185975218184195/nrJ72pcB_normal.jpg"
"x1435831717512683524","x1513301830054252545",2022-04-10 23:44:06,"bang_shubur","@ShopeeID Punya hp OPPO A16 #KetupatShopee 
Bismillahirrahmanirrahim... Semoga rezeki","Twitter for Android",75,"x1510913924115632135","x2983890506","ShopeeID",FALSE,FALSE,0,0,,,"KetupatShopee",,,,,,,,,,,,,"x2983890506","ShopeeID","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/bang_shubur/status/1513301830054252545","Bang Shubur","","Suka musik dan sepak bola",,FALSE,12,11,0,2638,5333,2021-09-09 05:06:07,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1448185975218184195/nrJ72pcB_normal.jpg"
"x1435831717512683524","x1513300834037088258",2022-04-10 23:40:09,"bang_shubur","@ShopeeID OPPO A96 #OPPOA96DariShopee Bismillah","Twitter for Android",37,"x1512030074836381696","x2983890506","ShopeeID",FALSE,FALSE,0,0,,,"OPPOA96DariShopee",,,,,,,,,,,,,"x2983890506","ShopeeID","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/bang_shubur/status/1513300834037088258","Bang Shubur","","Suka musik dan sepak bola",,FALSE,12,11,0,2638,5333,2021-09-09 05:06:07,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1448185975218184195/nrJ72pcB_normal.jpg"
"x1435831717512683524","x1513301732096323585",2022-04-10 23:43:43,"bang_shubur","@ShopeeID Punya hp OPPO A16 #KetupatShopee Bismillah semoga beruntung","Twitter for Android",59,"x1510913924115632135","x2983890506","ShopeeID",FALSE,FALSE,0,0,,,"KetupatShopee",,,,,,,,,,,,,"x2983890506","ShopeeID","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/bang_shubur/status/1513301732096323585","Bang Shubur","","Suka musik dan sepak bola",,FALSE,12,11,0,2638,5333,2021-09-09 05:06:07,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1448185975218184195/nrJ72pcB_normal.jpg"
"x1435831717512683524","x1513301645693636611",2022-04-10 23:43:22,"bang_shubur","@ShopeeID Punya hp OPPO A16 #KetupatShopee Bismillah semoga rezeki","Twitter for Android",56,"x1510913924115632135","x2983890506","ShopeeID",FALSE,FALSE,0,0,,,"KetupatShopee",,,,,,,,,,,,,"x2983890506","ShopeeID","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/bang_shubur/status/1513301645693636611","Bang Shubur","","Suka musik dan sepak bola",,FALSE,12,11,0,2638,5333,2021-09-09 05:06:07,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1448185975218184195/nrJ72pcB_normal.jpg"
"x1435831717512683524","x1513301561585242113",2022-04-10 23:43:02,"bang_shubur","@ShopeeID Punya hp OPPO A16 #KetupatShopee","Twitter for Android",32,"x1510913924115632135","x2983890506","ShopeeID",FALSE,FALSE,0,0,,,"KetupatShopee",,,,,,,,,,,,,"x2983890506","ShopeeID","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/bang_shubur/status/1513301561585242113","Bang Shubur","","Suka musik dan sepak bola",,FALSE,12,11,0,2638,5333,2021-09-09 05:06:07,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1448185975218184195/nrJ72pcB_normal.jpg"
"x1435831717512683524","x1513300689438400513",2022-04-10 23:39:34,"bang_shubur","@ShopeeID OPPO A96 #OPPOA96DariShopee . 
Bismillahirrahmanirrahim, semoga beruntung","Twitter for Android",73,"x1512030074836381696","x2983890506","ShopeeID",FALSE,FALSE,0,0,,,"OPPOA96DariShopee",,,,,,,,,,,,,"x2983890506","ShopeeID","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/bang_shubur/status/1513300689438400513","Bang Shubur","","Suka musik dan sepak bola",,FALSE,12,11,0,2638,5333,2021-09-09 05:06:07,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1448185975218184195/nrJ72pcB_normal.jpg"
"x1322760022208606212","x1513301810257498113",2022-04-10 23:44:02,"_faakhira","Oppo A53
RAM 4
internal 128
cable + adapter belum pernah dipakai
hp baru dinyalain doang sama dipasangin tampered glass + casing
 2.1 nego tipis
DM me https://t.co/xPsSivapQV","Twitter for Android",140,,,,FALSE,TRUE,0,5,,,,,,,,,,,,,,,,"x1389443215288279041","Lexyy___","in",,,,,,,,,,,,,,,,"x1513299618356162560","Oppo A53
RAM 4
internal 128
cable + adapter belum pernah dipakai
hp baru dinyalain doang sama dipasangin tampered glass + casing
 2.1 nego tipis
DM me https://t.co/xPsSivapQV",2022-04-10 23:35:19,"Twitter for Android",10,5,"x1389443215288279041","Lexyy___","Lexy",564,868,3174,"Jakarta Selatan, DKI Jakarta","The best thing to do is always follow your greatest desire so follow me to the deepest part of hell to suffer.
<U+0001F447><U+0001F447><U+0001F447>Telegram Baby/Daddy: @rena_kuramitsu",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/_faakhira/status/1513301810257498113","EsTehtawar <U+0B67><U+2364><U+20DD><U+0001F35D>","Yogyakarta, Indonesia","langsung cek pinned yaw <U+0001F938><U+200D><U+2640><U+FE0F>",,FALSE,13042,3574,11,19677,25524,2020-11-01 04:39:21,FALSE,,,,"https://pbs.twimg.com/profile_banners/1322760022208606212/1644747443",,"http://pbs.twimg.com/profile_images/1510131261867970561/bx6xURSU_normal.jpg"
"x125288491","x1513300333329584133",2022-04-10 23:38:09,"opsiin","Harga HP OPPO A95 Sekarang Mulai Turun, Simak Spesifikasi Lengkapnya – Lifestyle Kontan- Google Berita- Opsi Informasi- https://t.co/TUBcHhPK0V https://t.co/9n6UnpPxRp","WordPress.com",167,,,,FALSE,FALSE,0,0,,,,,"bit.ly/37wkD3k opsiplus.wordpress.com/2022/04/11/har…","https://t.co/TUBcHhPK0V https://t.co/9n6UnpPxRp","https://bit.ly/37wkD3k https://opsiplus.wordpress.com/2022/04/11/harga-hp-oppo-a95-sekarang-mulai-turun-simak-spesifikasi-lengkapnya-lifestyle-kontan-google-berita-opsi-informasi-https-bit-ly-37wkd3k/",,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/opsiin/status/1513300333329584133","Opsiin","Indonesia","Media Informasi Pilihanku
Pengembangan dibutuhkan, Hubungi email. Apabila anda menemukan hoax dari kami? Lapor! mediainformasi1@gmail.com","https://t.co/i5oo0TpSoy",FALSE,1181,2275,44,2117008,185,2010-03-22 09:48:55,FALSE,"https://t.co/i5oo0TpSoy","https://linktr.ee/opsiinmedia",,"https://pbs.twimg.com/profile_banners/125288491/1629405133","http://abs.twimg.com/images/themes/theme13/bg.gif","http://pbs.twimg.com/profile_images/1510464784256634880/S2u0cVTN_normal.jpg"
"x1389443215288279041","x1513299618356162560",2022-04-10 23:35:19,"Lexyy___","Oppo A53
RAM 4
internal 128
cable + adapter belum pernah dipakai
hp baru dinyalain doang sama dipasangin tampered glass + casing
 2.1 nego tipis
DM me https://t.co/xPsSivapQV","Twitter for Android",150,,,,FALSE,FALSE,10,5,,,,,,,,"http://pbs.twimg.com/media/FQBR-QvaQAUrTeZ.jpg","https://t.co/xPsSivapQV","https://twitter.com/Lexyy___/status/1513299618356162560/photo/1","photo","http://pbs.twimg.com/media/FQBR-QvaQAUrTeZ.jpg http://pbs.twimg.com/media/FQBR-bcaMAAyvfT.jpg http://pbs.twimg.com/media/FQBR-sJagAA-t2F.jpg http://pbs.twimg.com/media/FQBR-6JakAI72sK.jpg","https://t.co/xPsSivapQV https://t.co/xPsSivapQV https://t.co/xPsSivapQV https://t.co/xPsSivapQV","https://twitter.com/Lexyy___/status/1513299618356162560/photo/1 https://twitter.com/Lexyy___/status/1513299618356162560/photo/1 https://twitter.com/Lexyy___/status/1513299618356162560/photo/1 https://twitter.com/Lexyy___/status/1513299618356162560/photo/1",,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Lexyy___/status/1513299618356162560","Lexy","Jakarta Selatan, DKI Jakarta","The best thing to do is always follow your greatest desire so follow me to the deepest part of hell to suffer.
<U+0001F447><U+0001F447><U+0001F447>Telegram Baby/Daddy: @rena_kuramitsu","https://t.co/EA0CgJAYQ0",FALSE,564,868,0,3174,1223,2021-05-04 04:54:23,FALSE,"https://t.co/EA0CgJAYQ0","https://t.me/xLexyx",,"https://pbs.twimg.com/profile_banners/1389443215288279041/1636296812",,"http://pbs.twimg.com/profile_images/1512984875510681601/XMsl8Q0z_normal.jpg"
"x1180936417","x1513295609620742145",2022-04-10 23:19:23,"witriagustinn","@ShopeeID Bismillah OPPO A96 
#OPPOA96DariShopee 

12150","Twitter for Android",46,"x1512045192828039173","x1180936417","witriagustinn",FALSE,FALSE,0,0,,,"OPPOA96DariShopee",,,,,,,,,,,,,"x2983890506","ShopeeID","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/witriagustinn/status/1513295609620742145","Witri","","holaaa <U+0001F36D>",,FALSE,530,149,0,23571,1137,2013-02-15 02:53:25,FALSE,,,,"https://pbs.twimg.com/profile_banners/1180936417/1591709990","http://abs.twimg.com/images/themes/theme8/bg.gif","http://pbs.twimg.com/profile_images/1440501897710882816/l2Fmn7PH_normal.jpg"
"x1180936417","x1513295567321182212",2022-04-10 23:19:13,"witriagustinn","@ShopeeID Bismillah OPPO A96 
#OPPOA96DariShopee 

12149","Twitter for Android",46,"x1512045192828039173","x1180936417","witriagustinn",FALSE,FALSE,0,0,,,"OPPOA96DariShopee",,,,,,,,,,,,,"x2983890506","ShopeeID","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/witriagustinn/status/1513295567321182212","Witri","","holaaa <U+0001F36D>",,FALSE,530,149,0,23571,1137,2013-02-15 02:53:25,FALSE,,,,"https://pbs.twimg.com/profile_banners/1180936417/1591709990","http://abs.twimg.com/images/themes/theme8/bg.gif","http://pbs.twimg.com/profile_images/1440501897710882816/l2Fmn7PH_normal.jpg"
"x1180936417","x1513295540314062848",2022-04-10 23:19:07,"witriagustinn","@ShopeeID Bismillah OPPO A96 
#OPPOA96DariShopee 

12148","Twitter for Android",46,"x1512045192828039173","x1180936417","witriagustinn",FALSE,FALSE,0,0,,,"OPPOA96DariShopee",,,,,,,,,,,,,"x2983890506","ShopeeID","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/witriagustinn/status/1513295540314062848","Witri","","holaaa <U+0001F36D>",,FALSE,530,149,0,23571,1137,2013-02-15 02:53:25,FALSE,,,,"https://pbs.twimg.com/profile_banners/1180936417/1591709990","http://abs.twimg.com/images/themes/theme8/bg.gif","http://pbs.twimg.com/profile_images/1440501897710882816/l2Fmn7PH_normal.jpg"
"x1180936417","x1513295516863721472",2022-04-10 23:19:01,"witriagustinn","@ShopeeID Bismillah OPPO A96 
#OPPOA96DariShopee 

12147","Twitter for Android",46,"x1512045192828039173","x1180936417","witriagustinn",FALSE,FALSE,0,0,,,"OPPOA96DariShopee",,,,,,,,,,,,,"x2983890506","ShopeeID","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/witriagustinn/status/1513295516863721472","Witri","","holaaa <U+0001F36D>",,FALSE,530,149,0,23571,1137,2013-02-15 02:53:25,FALSE,,,,"https://pbs.twimg.com/profile_banners/1180936417/1591709990","http://abs.twimg.com/images/themes/theme8/bg.gif","http://pbs.twimg.com/profile_images/1440501897710882816/l2Fmn7PH_normal.jpg"
"x1180936417","x1513295494378037249",2022-04-10 23:18:56,"witriagustinn","@ShopeeID Bismillah OPPO A96 
#OPPOA96DariShopee 

12146","Twitter for Android",46,"x1512045192828039173","x1180936417","witriagustinn",FALSE,FALSE,0,0,,,"OPPOA96DariShopee",,,,,,,,,,,,,"x2983890506","ShopeeID","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/witriagustinn/status/1513295494378037249","Witri","","holaaa <U+0001F36D>",,FALSE,530,149,0,23571,1137,2013-02-15 02:53:25,FALSE,,,,"https://pbs.twimg.com/profile_banners/1180936417/1591709990","http://abs.twimg.com/images/themes/theme8/bg.gif","http://pbs.twimg.com/profile_images/1440501897710882816/l2Fmn7PH_normal.jpg"
"x1180936417","x1513295471544250371",2022-04-10 23:18:50,"witriagustinn","@ShopeeID Bismillah OPPO A96 
#OPPOA96DariShopee 

12145","Twitter for Android",46,"x1512045192828039173","x1180936417","witriagustinn",FALSE,FALSE,0,0,,,"OPPOA96DariShopee",,,,,,,,,,,,,"x2983890506","ShopeeID","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/witriagustinn/status/1513295471544250371","Witri","","holaaa <U+0001F36D>",,FALSE,530,149,0,23571,1137,2013-02-15 02:53:25,FALSE,,,,"https://pbs.twimg.com/profile_banners/1180936417/1591709990","http://abs.twimg.com/images/themes/theme8/bg.gif","http://pbs.twimg.com/profile_images/1440501897710882816/l2Fmn7PH_normal.jpg"
